csv_name,frame,face_id,confidence,success,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
11.csv,41,0,0.98,1,0.03,0.29,0.0,0.02,1.02,2.06,0.92,1.42,0.97,0.12,0.0,0.25,0.64,0.0,2.36,1.97,0.0
11.csv,42,0,0.98,1,0.02,0.2,0.0,0.02,0.85,1.92,0.65,1.03,0.84,0.09,0.0,0.27,0.58,0.0,2.02,1.68,0.02
11.csv,43,0,0.98,1,0.0,0.09,0.0,0.02,0.69,1.71,0.42,0.67,0.7,0.05,0.0,0.25,0.5,0.0,1.71,1.43,0.02
11.csv,44,0,0.98,1,0.0,0.0,0.0,0.0,0.49,1.49,0.14,0.29,0.51,0.0,0.0,0.35,0.3,0.0,1.11,0.93,0.02
11.csv,45,0,0.98,1,0.0,0.0,0.0,0.0,0.44,1.37,0.08,0.28,0.47,0.0,0.0,0.47,0.15,0.0,0.84,0.74,0.0
11.csv,46,0,0.98,1,0.0,0.0,0.0,0.11,0.58,1.38,0.01,0.73,0.82,0.4,0.0,0.69,0.0,0.0,0.37,0.38,0.0
11.csv,47,0,0.98,1,0.02,0.0,0.0,0.11,0.53,1.18,0.03,0.76,0.87,0.4,0.02,0.66,0.07,0.0,0.83,0.43,0.0
11.csv,48,0,0.98,1,0.04,0.0,0.02,0.11,0.5,1.12,0.06,0.81,0.9,0.4,0.06,0.61,0.17,0.0,1.26,0.54,0.0
11.csv,49,0,0.98,1,0.2,0.15,0.09,0.0,0.28,0.76,0.06,0.46,0.65,0.0,0.07,0.47,0.17,0.0,2.1,0.99,0.0
11.csv,50,0,0.98,1,0.35,0.34,0.16,0.04,0.27,0.7,0.03,0.58,0.74,0.0,0.1,0.44,0.1,0.0,2.33,1.24,0.0
11.csv,51,0,0.98,1,0.46,0.46,0.2,0.04,0.27,0.5,0.0,0.72,0.87,0.0,0.1,0.45,0.0,0.0,2.56,1.41,0.0
11.csv,52,0,0.98,1,0.42,0.44,0.19,0.06,0.27,0.5,0.0,0.76,0.87,0.0,0.15,0.49,0.0,0.0,2.56,1.39,0.0
11.csv,53,0,0.98,1,0.24,0.26,0.11,0.08,0.23,0.31,0.0,0.63,0.86,0.0,0.09,0.49,0.0,0.0,2.69,1.3,0.05
11.csv,54,0,0.98,1,0.13,0.14,0.05,0.08,0.16,0.15,0.0,0.46,0.84,0.0,0.06,0.46,0.0,0.0,2.75,1.26,0.09
11.csv,55,0,0.98,1,0.0,0.0,0.0,0.06,0.06,0.12,0.0,0.26,0.68,0.0,0.01,0.45,0.0,0.0,2.81,1.19,0.09
11.csv,56,0,0.98,1,0.01,0.0,0.0,0.0,0.02,0.26,0.0,0.26,0.55,0.0,0.01,0.46,0.0,0.0,2.69,1.19,0.03
11.csv,57,0,0.98,1,0.01,0.0,0.0,0.0,0.28,0.63,0.0,0.67,0.82,0.35,0.0,0.63,0.0,0.0,1.77,0.77,0.0
11.csv,58,0,0.98,1,0.01,0.0,0.1,0.0,0.28,0.59,0.0,0.64,0.79,0.35,0.0,0.52,0.0,0.0,1.69,1.1,0.29
11.csv,59,0,0.98,1,0.0,0.0,0.23,0.0,0.28,0.51,0.0,0.55,0.76,0.35,0.0,0.41,0.0,0.0,1.58,1.4,0.61
11.csv,60,0,0.98,1,0.0,0.0,0.25,0.0,0.0,0.15,0.0,0.05,0.23,0.0,0.0,0.31,0.0,0.0,1.62,2.12,0.85
11.csv,61,0,0.98,1,0.03,0.0,0.21,0.0,0.0,0.06,0.0,0.01,0.12,0.0,0.0,0.43,0.0,0.0,0.83,2.15,0.81
11.csv,62,0,0.98,1,0.05,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.06,2.17,0.77
11.csv,63,0,0.98,1,0.07,0.0,0.18,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.02,2.19,0.82
11.csv,64,0,0.98,1,0.06,0.0,0.12,0.0,0.0,0.23,0.0,0.0,0.06,0.0,0.0,0.43,0.0,0.02,0.19,1.89,0.8
11.csv,65,0,0.98,1,0.05,0.0,0.06,0.0,0.0,0.44,0.0,0.0,0.14,0.0,0.04,0.32,0.0,0.05,0.35,1.62,0.79
11.csv,66,0,0.98,1,0.02,0.0,0.01,0.0,0.02,0.55,0.0,0.0,0.26,0.0,0.04,0.25,0.0,0.05,0.9,1.47,0.67
11.csv,67,0,0.98,1,0.01,0.0,0.04,0.0,0.03,0.45,0.0,0.0,0.33,0.0,0.04,0.27,0.0,0.02,1.25,1.66,0.62
11.csv,68,0,0.98,1,0.0,0.0,0.04,0.08,0.36,0.74,0.0,0.45,0.87,0.25,0.02,0.46,0.0,0.0,1.1,1.34,0.36
11.csv,69,0,0.98,1,0.0,0.0,0.17,0.08,0.36,0.78,0.07,0.71,0.98,0.25,0.02,0.36,0.0,0.0,1.23,1.12,0.36
11.csv,70,0,0.98,1,0.06,0.0,0.33,0.08,0.35,0.9,0.07,0.98,1.06,0.25,0.05,0.27,0.05,0.0,1.35,0.98,0.34
11.csv,71,0,0.98,1,0.06,0.0,0.43,0.0,0.16,0.78,0.07,0.71,0.82,0.0,0.03,0.0,0.23,0.0,1.92,1.26,0.49
11.csv,72,0,0.98,1,0.06,0.0,0.39,0.0,0.28,0.97,0.0,0.63,0.97,0.0,0.03,0.0,0.41,0.0,1.86,1.26,0.45
11.csv,73,0,0.98,1,0.0,0.0,0.32,0.0,0.42,1.1,0.0,0.53,1.14,0.0,0.0,0.0,0.57,0.0,1.82,1.17,0.38
11.csv,74,0,0.98,1,0.0,0.0,0.3,0.0,0.41,1.05,0.0,0.52,1.14,0.0,0.0,0.0,0.6,0.0,1.86,1.19,0.31
11.csv,75,0,0.98,1,0.0,0.0,0.34,0.0,0.51,1.2,0.0,0.78,1.27,0.0,0.21,0.16,0.46,0.0,1.66,1.21,0.37
11.csv,76,0,0.98,1,0.0,0.0,0.35,0.0,0.61,1.34,0.01,1.04,1.39,0.0,0.38,0.35,0.25,0.0,1.44,1.2,0.46
11.csv,77,0,0.98,1,0.0,0.0,0.38,0.0,0.77,1.52,0.01,1.27,1.47,0.08,0.38,0.35,0.04,0.0,1.13,1.11,0.66
11.csv,78,0,0.98,1,0.0,0.0,0.34,0.0,0.82,1.49,0.01,1.23,1.43,0.24,0.17,0.2,0.0,0.0,1.0,1.1,0.72
11.csv,79,0,0.98,1,0.0,0.0,0.22,0.14,0.93,1.25,0.0,1.35,1.57,0.54,0.0,0.24,0.0,0.0,0.61,0.76,0.52
11.csv,80,0,0.98,1,0.0,0.0,0.24,0.14,0.92,0.88,0.0,1.23,1.68,0.47,0.02,0.24,0.07,0.0,0.81,0.55,0.32
11.csv,81,0,0.98,1,0.0,0.0,0.32,0.14,0.92,0.48,0.0,1.12,1.78,0.36,0.04,0.24,0.17,0.0,1.13,0.34,0.25
11.csv,82,0,0.98,1,0.0,0.0,0.55,0.0,1.0,0.65,0.0,0.86,1.74,0.16,0.12,0.0,0.17,0.0,1.74,0.45,0.25
11.csv,83,0,0.98,1,0.05,0.0,0.64,0.0,1.15,0.82,0.0,0.92,1.79,0.36,0.09,0.0,0.21,0.0,1.8,0.47,0.18
11.csv,84,0,0.98,1,0.05,0.0,0.71,0.0,1.31,1.07,0.0,0.95,1.87,0.52,0.08,0.0,0.12,0.0,1.72,0.45,0.0
11.csv,85,0,0.98,1,0.06,0.0,0.74,0.0,1.33,0.98,0.0,0.94,1.91,0.64,0.0,0.0,0.13,0.0,1.67,0.46,0.0
11.csv,86,0,0.98,1,0.02,0.0,0.63,0.0,1.27,1.23,0.0,1.12,1.81,0.8,0.0,0.0,0.02,0.0,1.53,0.44,0.0
11.csv,87,0,0.98,1,0.02,0.0,0.49,0.0,1.18,1.43,0.0,1.31,1.67,0.97,0.0,0.07,0.01,0.0,1.38,0.34,0.0
11.csv,88,0,0.98,1,0.04,0.05,0.31,0.0,1.0,1.55,0.01,1.36,1.57,1.05,0.0,0.1,0.0,0.0,1.21,0.18,0.0
11.csv,89,0,0.98,1,0.08,0.12,0.22,0.0,0.88,1.5,0.01,1.23,1.59,1.06,0.0,0.12,0.0,0.0,1.25,0.06,0.0
11.csv,90,0,0.98,1,0.08,0.12,0.1,0.32,0.98,1.23,0.01,1.08,1.79,1.16,0.0,0.13,0.0,0.0,1.16,0.21,0.0
11.csv,91,0,0.98,1,0.26,0.15,0.13,0.32,1.02,1.22,0.0,0.99,1.7,0.91,0.08,0.27,0.0,0.15,0.86,0.21,0.0
11.csv,92,0,0.98,1,0.52,0.34,0.31,0.32,1.09,1.18,0.01,0.98,1.61,0.79,0.1,0.41,0.0,0.25,0.45,0.21,0.0
11.csv,93,0,0.98,1,0.79,0.55,0.48,0.0,0.94,1.12,0.05,0.96,1.42,0.38,0.14,0.62,0.0,0.34,0.4,0.0,0.0
11.csv,94,0,0.98,1,0.86,0.68,0.53,0.0,0.97,0.98,0.11,1.01,1.5,0.45,0.11,0.74,0.0,0.26,0.59,0.0,0.0
11.csv,95,0,0.98,1,0.81,0.61,0.5,0.0,0.99,0.94,0.11,0.95,1.57,0.31,0.21,0.83,0.0,0.22,0.76,0.0,0.0
11.csv,96,0,0.98,1,0.8,0.63,0.49,0.0,1.02,1.06,0.11,0.89,1.57,0.28,0.28,0.82,0.0,0.18,0.74,0.0,0.0
11.csv,97,0,0.98,1,0.76,0.67,0.42,0.0,0.92,1.05,0.15,0.88,1.57,0.22,0.3,0.62,0.0,0.22,0.46,0.0,0.0
11.csv,98,0,0.98,1,0.7,0.71,0.28,0.0,0.79,0.72,0.22,0.87,1.57,0.19,0.22,0.42,0.0,0.27,0.24,0.0,0.0
11.csv,99,0,0.98,1,0.55,0.67,0.12,0.0,0.6,0.73,0.19,1.05,1.57,0.38,0.24,0.22,0.0,0.42,0.0,0.0,0.0
11.csv,100,0,0.98,1,0.46,0.64,0.04,0.0,0.49,0.7,0.09,1.21,1.57,0.57,0.36,0.23,0.0,0.51,0.0,0.0,0.0
11.csv,101,0,0.98,1,0.28,0.7,0.11,0.27,0.76,1.03,0.0,1.32,1.72,0.93,0.32,0.16,0.0,0.4,0.43,0.03,0.0
11.csv,102,0,0.98,1,0.44,0.73,0.11,0.27,0.76,0.97,0.0,1.12,1.77,1.0,0.28,0.47,0.0,0.54,0.43,0.03,0.0
11.csv,103,0,0.98,1,0.54,0.84,0.12,0.31,0.77,1.06,0.0,1.0,1.86,1.12,0.19,0.74,0.0,0.59,0.43,0.03,0.0
11.csv,104,0,0.98,1,0.59,0.57,0.02,0.04,0.45,1.03,0.0,0.87,1.74,0.89,0.28,1.05,0.0,0.86,0.0,0.0,0.0
11.csv,105,0,0.98,1,0.39,0.35,0.02,0.04,0.48,1.13,0.0,0.9,1.75,0.8,0.32,0.95,0.0,0.81,0.0,0.0,0.0
11.csv,106,0,0.98,1,0.24,0.02,0.0,0.0,0.51,1.16,0.02,0.82,1.68,0.62,0.33,0.9,0.0,0.88,0.0,0.0,0.0
11.csv,107,0,0.98,1,0.3,0.0,0.0,0.0,0.51,1.17,0.04,0.79,1.67,0.63,0.37,0.91,0.0,0.9,0.0,0.0,0.0
11.csv,108,0,0.98,1,0.22,0.09,0.0,0.05,0.59,1.42,0.04,0.86,1.64,0.56,0.25,0.83,0.0,0.84,0.0,0.0,0.0
11.csv,109,0,0.98,1,0.12,0.09,0.0,0.14,0.65,1.64,0.02,0.97,1.62,0.51,0.14,0.76,0.0,0.78,0.0,0.0,0.0
11.csv,110,0,0.98,1,0.16,0.35,0.11,0.14,0.84,1.91,0.0,0.97,1.65,0.45,0.0,0.74,0.0,0.74,0.0,0.0,0.0
11.csv,111,0,0.98,1,0.34,0.39,0.2,0.1,0.95,1.9,0.0,0.88,1.7,0.37,0.0,0.84,0.0,0.77,0.0,0.0,0.0
11.csv,112,0,0.98,1,0.54,0.38,0.27,0.0,1.07,1.82,0.0,0.81,1.74,0.23,0.0,0.94,0.0,0.81,0.0,0.0,0.0
12.csv,0,0,0.98,1,0.36,0.46,0.76,0.0,0.05,1.02,0.15,0.18,1.01,0.0,0.0,0.54,0.0,0.0,0.0,0.75,0.0
12.csv,1,0,0.98,1,0.16,0.15,0.79,0.0,0.53,1.17,0.17,0.27,1.02,0.38,0.0,0.54,0.1,0.13,0.0,0.5,0.0
12.csv,2,0,0.88,1,0.04,0.01,0.91,0.07,0.88,2.02,0.29,0.38,1.13,0.71,0.09,0.57,0.1,0.13,0.07,0.4,0.0
12.csv,3,0,0.88,1,0.05,0.13,1.05,0.11,1.23,2.61,0.39,0.4,1.45,1.04,0.13,0.36,0.15,0.1,0.07,0.34,0.07
12.csv,4,0,0.88,1,0.05,0.13,1.11,0.11,1.31,2.39,0.41,0.56,1.54,1.08,0.23,0.45,0.05,0.03,0.07,0.38,0.07
12.csv,5,0,0.88,1,0.05,0.15,0.89,0.04,1.44,1.68,0.24,0.65,1.67,1.17,0.14,0.5,0.1,0.15,0.0,0.32,0.07
12.csv,6,0,0.88,1,0.0,0.12,0.69,0.0,1.49,1.51,0.14,0.7,1.65,1.17,0.1,0.71,0.1,0.25,0.0,0.23,0.0
12.csv,7,0,0.88,1,0.14,0.12,0.59,0.0,1.41,1.92,0.0,0.91,1.74,1.26,0.19,0.89,0.1,0.22,0.0,0.29,0.0
12.csv,8,0,0.88,1,0.22,0.16,0.72,0.0,1.37,2.29,0.0,0.98,1.79,1.1,0.46,1.01,0.05,0.1,0.05,0.2,0.0
12.csv,9,0,0.88,1,0.22,0.07,0.94,0.1,1.27,2.47,0.0,1.09,1.86,0.93,0.58,0.89,0.17,0.0,0.05,0.09,0.0
12.csv,10,0,0.88,1,0.08,0.07,0.78,0.1,1.34,2.17,0.0,0.93,1.89,0.69,0.54,0.48,0.43,0.0,0.12,0.0,0.15
12.csv,11,0,0.88,1,0.0,0.07,0.74,0.1,1.08,1.53,0.04,0.73,1.57,0.41,0.27,0.23,0.43,0.09,0.07,0.22,0.15
12.csv,12,0,0.98,1,0.0,0.07,0.37,0.0,0.69,0.8,0.04,0.37,0.93,0.21,0.15,0.13,0.26,0.09,0.07,0.22,0.15
12.csv,15,0,0.93,1,0.15,0.11,0.03,0.0,0.79,1.47,0.0,0.91,1.22,1.08,0.0,0.44,0.47,0.0,0.62,0.96,0.06
12.csv,16,0,0.93,1,0.15,0.11,0.05,0.0,1.21,1.97,0.0,1.29,1.87,1.7,0.0,0.63,0.76,0.0,0.87,1.17,0.07
12.csv,17,0,0.88,1,0.22,0.15,0.31,0.0,1.0,1.43,0.05,0.85,1.57,1.31,0.0,0.41,0.57,0.03,0.65,0.93,0.0
12.csv,18,0,0.98,1,0.18,0.3,0.43,0.0,0.86,1.35,0.05,0.38,1.33,0.62,0.0,0.42,0.46,0.09,0.28,0.72,0.03
12.csv,19,0,0.98,1,0.18,0.4,0.55,0.0,0.79,1.29,0.07,0.0,1.07,0.0,0.0,0.45,0.29,0.15,0.04,0.85,0.03
12.csv,20,0,0.98,1,0.07,0.29,0.51,0.0,0.94,1.43,0.09,0.0,1.19,0.0,0.0,0.58,0.3,0.14,0.0,0.91,0.03
12.csv,21,0,0.98,1,0.01,0.3,0.35,0.08,0.87,1.38,0.09,0.06,1.12,0.0,0.0,0.59,0.19,0.08,0.07,1.06,0.0
12.csv,22,0,0.98,1,0.06,0.2,0.26,0.08,0.74,1.4,0.07,0.09,1.05,0.0,0.0,0.6,0.08,0.02,0.28,1.12,0.0
12.csv,23,0,0.98,1,0.08,0.16,0.1,0.08,0.57,1.18,0.16,0.09,0.78,0.0,0.0,0.52,0.0,0.0,0.61,1.42,0.0
12.csv,24,0,0.98,1,0.08,0.0,0.33,0.0,0.62,1.03,0.31,0.04,0.63,0.0,0.0,0.57,0.0,0.0,1.07,1.68,0.0
12.csv,25,0,0.98,1,0.14,0.07,0.45,0.11,0.5,0.94,0.33,0.17,0.75,0.19,0.0,0.34,0.0,0.0,0.86,1.27,0.0
12.csv,26,0,0.98,1,0.11,0.07,0.68,0.11,0.6,0.97,0.32,0.26,0.77,0.19,0.0,0.42,0.0,0.0,1.02,1.29,0.0
12.csv,27,0,0.98,1,0.11,0.07,0.56,0.11,0.55,0.74,0.18,0.33,0.75,0.19,0.0,0.6,0.0,0.0,0.9,1.37,0.0
12.csv,28,0,0.98,1,0.09,0.0,0.71,0.0,0.69,0.37,0.15,0.22,0.52,0.0,0.0,0.97,0.0,0.0,1.39,2.1,0.0
12.csv,29,0,0.98,1,0.09,0.0,0.77,0.0,0.68,0.02,0.0,0.13,0.63,0.02,0.0,1.0,0.0,0.0,1.46,2.11,0.0
12.csv,30,0,0.98,1,0.09,0.0,0.97,0.0,0.68,0.11,0.0,0.05,0.75,0.02,0.0,0.87,0.0,0.0,1.56,2.06,0.0
12.csv,31,0,0.98,1,0.0,0.0,0.99,0.0,0.63,0.11,0.0,0.0,0.83,0.02,0.0,0.8,0.0,0.0,1.57,1.99,0.0
12.csv,32,0,0.98,1,0.0,0.0,1.06,0.0,0.66,0.11,0.0,0.0,0.84,0.0,0.0,0.94,0.0,0.01,1.54,1.88,0.0
12.csv,33,0,0.98,1,0.0,0.0,1.3,0.22,0.64,0.0,0.0,0.0,0.83,0.05,0.0,1.0,0.0,0.01,1.51,1.75,0.0
12.csv,34,0,0.98,1,0.0,0.0,1.22,0.28,0.54,0.0,0.0,0.0,0.74,0.05,0.0,0.89,0.0,0.01,1.32,1.63,0.0
12.csv,35,0,0.98,1,0.0,0.0,1.1,0.29,0.44,0.13,0.0,0.03,0.69,0.08,0.0,0.76,0.0,0.0,1.18,1.67,0.0
12.csv,36,0,0.98,1,0.19,0.0,0.75,0.09,0.35,0.61,0.0,0.28,0.91,0.19,0.0,0.56,0.0,0.0,0.76,1.3,0.0
12.csv,37,0,0.98,1,0.19,0.0,0.85,0.09,0.42,0.69,0.0,0.37,0.98,0.19,0.0,0.69,0.0,0.15,0.81,1.36,0.0
12.csv,38,0,0.98,1,0.19,0.0,0.66,0.08,0.45,0.82,0.0,0.53,1.02,0.23,0.0,0.55,0.0,0.15,0.84,1.27,0.0
12.csv,39,0,0.98,1,0.0,0.0,0.5,0.05,0.58,0.7,0.01,0.58,0.84,0.21,0.0,0.58,0.01,0.15,1.04,1.46,0.0
12.csv,40,0,0.98,1,0.0,0.0,0.16,0.0,0.52,0.72,0.01,0.55,0.79,0.27,0.0,0.41,0.01,0.0,0.78,1.26,0.13
12.csv,41,0,0.98,1,0.0,0.0,0.04,0.0,0.4,0.46,0.01,0.42,0.76,0.19,0.0,0.34,0.01,0.0,0.48,1.14,0.16
12.csv,42,0,0.98,1,0.0,0.0,0.0,0.0,0.29,0.1,0.0,0.2,0.72,0.06,0.0,0.28,0.0,0.0,0.33,1.15,0.16
12.csv,43,0,0.98,1,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.15,0.73,0.0,0.0,0.19,0.0,0.0,0.23,1.02,0.03
12.csv,44,0,0.98,1,0.0,0.0,0.0,0.0,0.46,0.16,0.0,0.08,0.72,0.0,0.0,0.15,0.0,0.0,0.12,1.04,0.1
12.csv,45,0,0.98,1,0.0,0.0,0.01,0.12,0.51,0.29,0.0,0.0,0.61,0.0,0.0,0.2,0.0,0.0,0.01,0.78,0.23
12.csv,46,0,0.98,1,0.0,0.0,0.09,0.12,0.63,0.39,0.04,0.0,0.57,0.0,0.0,0.19,0.0,0.0,0.0,0.72,0.23
12.csv,47,0,0.98,1,0.17,0.0,0.09,0.12,0.56,0.72,0.04,0.38,0.36,0.0,0.23,0.55,0.16,0.0,0.56,0.66,0.14
12.csv,48,0,0.82,1,0.17,0.0,0.1,0.0,0.63,0.67,0.08,0.38,0.41,0.0,0.23,0.5,0.16,0.0,0.56,0.7,0.0
12.csv,49,0,0.98,1,0.17,0.0,0.16,0.0,0.61,0.98,0.12,0.37,0.46,0.0,0.24,0.61,0.16,0.0,0.56,0.61,0.02
12.csv,50,0,0.98,1,0.0,0.0,0.33,0.16,0.54,0.89,0.14,0.11,0.64,0.0,0.05,0.44,0.0,0.0,0.0,0.26,0.11
12.csv,51,0,0.98,1,0.0,0.0,0.5,0.39,0.61,1.25,0.09,0.45,0.81,0.0,0.05,0.53,0.0,0.0,0.0,0.17,0.37
12.csv,52,0,0.98,1,0.0,0.0,0.46,0.43,0.83,1.34,0.04,0.96,1.0,0.0,0.04,0.57,0.0,0.0,0.3,0.26,0.35
12.csv,53,0,0.98,1,0.0,0.0,0.42,0.39,1.14,1.4,0.05,1.37,1.17,0.0,0.0,0.51,0.0,0.0,0.57,0.42,0.26
12.csv,54,0,0.98,1,0.03,0.0,0.37,0.16,1.36,1.58,0.05,1.65,1.24,0.0,0.0,0.49,0.0,0.0,0.98,0.6,0.28
12.csv,55,0,0.98,1,0.1,0.0,0.78,0.11,1.58,1.79,0.02,1.59,1.37,0.09,0.0,0.52,0.0,0.0,0.97,0.81,0.56
12.csv,56,0,0.98,1,0.1,0.0,0.93,0.04,1.69,1.77,0.0,1.56,1.51,0.18,0.0,0.54,0.0,0.0,1.17,1.1,0.72
12.csv,57,0,0.98,1,0.07,0.0,1.07,0.04,1.65,1.65,0.0,1.49,1.66,0.31,0.12,0.75,0.0,0.0,1.25,1.12,0.57
12.csv,58,0,0.98,1,0.4,0.03,0.57,0.04,1.25,1.32,0.0,1.29,1.34,0.21,0.3,0.68,0.12,0.02,0.96,0.89,0.29
12.csv,59,0,0.82,1,0.4,0.03,0.49,0.0,1.16,1.28,0.0,1.33,1.28,0.36,0.38,0.83,0.12,0.02,0.96,0.72,0.4
12.csv,60,0,0.98,1,0.4,0.03,0.26,0.0,1.12,0.94,0.0,1.21,1.34,0.6,0.26,0.73,0.12,0.02,0.87,0.77,0.41
12.csv,61,0,0.93,1,0.02,0.0,0.26,0.0,1.23,0.56,0.0,1.51,1.83,1.04,0.35,0.73,0.0,0.0,1.42,1.02,0.62
12.csv,62,0,0.93,1,0.02,0.0,0.06,0.0,1.2,0.25,0.0,1.38,2.02,1.08,0.51,0.48,0.0,0.0,1.51,0.94,0.5
12.csv,63,0,0.93,1,0.02,0.0,0.0,0.0,1.31,0.41,0.0,1.29,1.98,1.11,0.72,0.25,0.0,0.0,1.56,0.84,0.48
12.csv,64,0,0.93,1,0.0,0.0,0.0,0.0,1.46,0.65,0.0,1.04,1.81,1.06,0.6,0.08,0.0,0.0,1.42,0.68,0.36
12.csv,65,0,0.93,1,0.18,0.0,0.0,0.0,1.51,0.83,0.0,1.05,1.69,1.05,0.51,0.0,0.0,0.0,1.33,0.79,0.31
12.csv,66,0,0.88,1,0.4,0.0,0.0,0.0,1.48,0.63,0.0,1.02,1.65,0.92,0.44,0.0,0.0,0.0,1.34,0.8,0.19
12.csv,67,0,0.93,1,0.47,0.0,0.03,0.0,1.39,0.63,0.0,1.1,1.71,0.83,0.53,0.0,0.0,0.0,1.36,0.73,0.18
12.csv,68,0,0.93,1,0.3,0.0,0.03,0.0,1.39,0.63,0.0,1.2,1.77,0.82,0.59,0.0,0.0,0.0,1.48,0.42,0.21
12.csv,69,0,0.93,1,0.09,0.0,0.03,0.0,0.89,0.74,0.0,0.96,1.65,0.61,0.46,0.06,0.0,0.0,1.1,0.48,0.21
12.csv,70,0,0.98,1,0.01,0.0,0.01,0.0,0.91,0.82,0.0,0.98,1.65,0.56,0.53,0.06,0.0,0.0,1.31,0.35,0.27
12.csv,71,0,0.93,1,0.01,0.0,0.02,0.0,0.9,0.89,0.0,0.96,1.6,0.69,0.42,0.06,0.0,0.0,1.3,0.39,0.33
12.csv,72,0,0.98,1,0.0,0.0,0.07,0.0,1.34,1.23,0.0,1.22,1.87,0.88,0.6,0.0,0.0,0.0,1.69,0.09,0.55
12.csv,73,0,0.98,1,0.0,0.0,0.11,0.0,1.3,1.39,0.0,1.08,1.79,1.24,0.41,0.0,0.0,0.0,1.25,0.04,0.63
12.csv,74,0,0.98,1,0.0,0.0,0.2,0.0,1.29,1.38,0.0,0.97,1.97,1.5,0.36,0.0,0.0,0.0,0.87,0.0,0.47
12.csv,75,0,0.93,1,0.02,0.0,0.31,0.04,1.3,1.23,0.02,0.98,2.04,1.83,0.27,0.0,0.0,0.0,0.6,0.0,0.26
12.csv,76,0,0.93,1,0.02,0.0,0.33,0.04,1.36,1.23,0.02,1.06,2.15,1.66,0.37,0.13,0.0,0.0,0.5,0.0,0.15
12.csv,77,0,0.93,1,0.1,0.0,0.23,0.04,1.34,1.34,0.02,1.18,2.03,1.61,0.46,0.45,0.0,0.01,0.3,0.0,0.18
12.csv,78,0,0.93,1,0.46,0.15,0.27,0.02,1.26,1.48,0.0,1.08,1.95,1.71,0.57,0.56,0.0,0.01,0.07,0.04,0.21
12.csv,79,0,0.93,1,0.61,0.15,0.53,0.02,1.3,1.65,0.0,0.94,1.99,1.92,0.59,0.43,0.0,0.04,0.06,0.04,0.11
12.csv,80,0,0.93,1,0.54,0.15,0.53,0.02,0.88,1.2,0.0,0.46,1.36,1.31,0.43,0.11,0.0,0.03,0.06,0.04,0.06
12.csv,81,0,0.82,1,0.23,0.0,0.77,0.0,0.95,1.29,0.0,0.46,1.3,1.2,0.42,0.0,0.0,0.03,0.18,0.0,0.01
12.csv,82,0,0.88,1,0.22,0.0,0.74,0.0,1.01,1.18,0.0,0.48,1.31,1.19,0.35,0.0,0.0,0.0,0.27,0.0,0.13
12.csv,83,0,0.93,1,0.52,0.0,1.11,0.0,1.5,1.62,0.0,0.61,1.91,1.83,0.57,0.02,0.0,0.0,0.27,0.0,0.23
12.csv,84,0,0.93,1,0.59,0.1,1.0,0.0,1.44,1.47,0.0,0.39,1.84,1.78,0.41,0.08,0.0,0.0,0.16,0.0,0.36
12.csv,85,0,0.93,1,0.51,0.12,0.96,0.0,1.24,1.38,0.0,0.24,1.79,1.76,0.38,0.08,0.05,0.02,0.24,0.0,0.5
12.csv,86,0,0.88,1,0.23,0.16,0.85,0.0,1.09,1.36,0.0,0.19,1.83,1.69,0.23,0.06,0.14,0.02,0.46,0.0,0.68
12.csv,87,0,0.88,1,0.1,0.07,0.95,0.0,1.1,1.11,0.0,0.33,1.89,1.82,0.2,0.0,0.23,0.04,0.6,0.0,0.77
12.csv,88,0,0.88,1,0.04,0.05,0.96,0.0,1.17,1.16,0.0,0.37,1.98,1.93,0.07,0.05,0.27,0.2,0.36,0.0,0.61
12.csv,89,0,0.88,1,0.02,0.02,1.02,0.0,1.29,1.46,0.0,0.52,2.05,1.79,0.0,0.15,0.33,0.21,0.15,0.0,0.32
12.csv,90,0,0.88,1,0.0,0.0,0.7,0.0,1.35,1.83,0.0,0.65,2.19,1.86,0.0,0.42,0.4,0.29,0.06,0.03,0.1
12.csv,91,0,0.88,1,0.0,0.0,0.5,0.0,1.01,1.62,0.0,0.52,1.8,1.16,0.0,0.48,0.31,0.11,0.09,0.38,0.0
12.csv,92,0,0.98,1,0.0,0.0,0.24,0.0,0.93,1.59,0.0,0.6,1.76,1.41,0.0,0.62,0.28,0.25,0.17,0.44,0.0
12.csv,93,0,0.88,1,0.0,0.0,0.21,0.0,0.89,1.47,0.0,0.49,1.77,1.42,0.08,0.58,0.12,0.33,0.11,0.52,0.0
12.csv,94,0,0.93,1,0.15,0.0,0.13,0.0,1.35,1.87,0.0,0.67,2.15,2.13,0.1,0.76,0.16,0.39,0.18,0.17,0.0
12.csv,95,0,0.88,1,0.18,0.0,0.2,0.0,1.51,1.81,0.0,0.61,2.1,2.18,0.12,0.71,0.08,0.24,0.29,0.1,0.0
12.csv,96,0,0.88,1,0.21,0.0,0.3,0.07,1.68,2.01,0.0,0.42,1.93,2.04,0.04,0.67,0.08,0.11,0.36,0.02,0.0
